SpecialAttributeID,AttributeLevel,FeatureExtractionProbability,WhetherTheInfluenceLevelLimit,SimpleDescription,ShortKnifeType07,LongKnifeType08,DaggerTypes09,SwordType10,BowType11,CrossbowType12,ArrowTypes13,VectorType14,LongRodType15,TheWandType16,ScepterType17,LongGeType18,SpearType19,SocialType20,HatchetType21,ShortGeType22,ShortStickType23,ShortHammerType24,HelmetType25,ArmorType26,ShieldType27,BootsType28,NecklaceType29,RingType30,WristType31,BeltType32,AttributeID,IfPer,ModifiedValue1MIN,ModifiedValue1MAX,ModifiedValue2MIN,ModifiedValue2MAX,ModifiedValue3MIN,ModifiedValue3MAX,ModifiedValue4MIN,ModifiedValue4MAX,ModifiedValue5MIN,ModifiedValue5MAX,ModifiedValue6MIN,ModifiedValue6MAX,ModifiedValue7MIN,ModifiedValue7MAX,ModifiedValue8MIN,ModifiedValue8MAX,ModifiedValue9MIN,ModifiedValue9MAX,PriceCorrectionRate,SubAttribute1,SubAttribute2,SubAttribute3,SubAttribute4,SubAttribute5,GemType0,TypeOfWood1,OreTypes2,AnimalBoneType3,SkinType4,AnimalTendonType5,MitreTypes33,RobeType34,WhetherTheGoldProperty
Unique07_6b,,,,寒秋短刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_7a,,,,明月短刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_7b,,,,吞日斩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_8a,,,,武神刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_8b,,,,疾电刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique07_9a,,,,寒冰刃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_1a,,,,青铜弯刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umap1_70,Tstun_40u,Tattackspeed_50,Uknockout_100,,,,,,,,,,1
Unique08_2a,,,,秦兵长刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_2b,,,,匈奴长刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_3a,,,,巴蜀柳叶刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_3b,,,,精钢长刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_4a,,,,目雷纹铜刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_4b,,,,武卒长刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_5a,,,,铁环首刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_5b,,,,吴越金钩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_6a,,,,百炼刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_6b,,,,破敌长刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_7a,,,,龙鳞刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_7b,,,,烈焰锯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_8a,,,,狂风斩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_8b,,,,悲楚刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_9a,,,,百战刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique08_9b,,,,龙吟刀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_1a,,,,青铜短剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uap_60,Tsr_200,Tdeadly_50,,,,,,,,,,,1
Unique09_2a,,,,铜匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_2b,,,,羊首短匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_3a,,,,错金铁短剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_4a,,,,曲柄匕剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_4b,,,,巴蜀柳叶匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_5a,,,,腾龙匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_6a,,,,曹公匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_6b,,,,盗跖之匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_7a,,,,吴钩剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_7b,,,,商君匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_8a,,,,属镂剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_8b,,,,长歌剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_9a,,,,刺龙匕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique09_9b,,,,碧水剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_1a,,,,普通铜剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uap%_50,Tsr%_20u,Ustr_20,Udex_20,,,,,,,,,,1
Unique10_2a,,,,精制铜剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_2b,,,,春秋铜剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_3a,,,,羊首长剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_3b,,,,龙纹剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_4a,,,,鹿首长剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_4b,,,,鹿卢剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_5a,,,,金柄铁剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_5b,,,,玄铁剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_6a,,,,吴王光剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_6b,,,,泣血剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_7a,,,,越王北古剑 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_7b,,,,聂王剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_8a,,,,吴王夫差剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_8b,,,,烈火剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_9a,,,,越王勾践剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique10_9b,,,,龙泉剑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_1a,,,,猎弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uap_60,Tcritical_30u,Udex_30,,,,,,,,,,,1
Unique11_2a,,,,松木弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_3a,,,,铁弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_4a,,,,蜀山之弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_5a,,,,黄金雁尾弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_6a,,,,燕赵长弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_6b,,,,李牧弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_7a,,,,穿影之弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_7b,,,,擎日之弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_8a,,,,望天之弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_8b,,,,赤金弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique11_9a,,,,月影弓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_1a,,,,普通弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ustr_20,Tattackspeed_50,Tcritical_30u,Usr_200,,,,,,,,,,1
Unique12_2a,,,,猎弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_3a,,,,楚弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_4a,,,,黄桦弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_5a,,,,连弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_6a,,,,屈大夫弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_7a,,,,护国弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_8a,,,,孙膑强弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique12_9a,,,,霸王弩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_1a,,,,普通雕翎箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_2a,,,,三棱箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_3a,,,,双翼箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_4a,,,,纵火箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_5a,,,,筒子箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_6a,,,,方锥箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_7a,,,,乌龙铁脊箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_8a,,,,金心箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique13_9a,,,,射日箭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_1a,,,,普通短矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_2a,,,,骨镞矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_3a,,,,铜矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_4a,,,,铁竹飞矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_5a,,,,铁镞矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_6a,,,,雀胆毒矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_7a,,,,反齿矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_8a,,,,碎骨矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique14_9a,,,,冬月矢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_1a,,,,普通木棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_2a,,,,粗制手杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_3a,,,,钉棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_4a,,,,齐眉棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_5a,,,,打狗棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_6a,,,,铁胆棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_7a,,,,盘龙棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_8a,,,,风雷棍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique15_9a,,,,鬼针,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_1a,,,,青木杖 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_2a,,,,白骨杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_3a,,,,百蛊杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_4a,,,,龙虎杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_5a,,,,赤焰杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_6a,,,,狂雷杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_7a,,,,修罗杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_8a,,,,罗剎杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique16_9a,,,,阎煞杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_1a,,,,定持,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_2a,,,,据守,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_3a,,,,墨门苦行杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_4a,,,,鬼雄杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_5a,,,,吕尚黄杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_6a,,,,夸父荆杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_7a,,,,伏羲杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_8a,,,,神农杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique17_9a,,,,轩辕杖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_1a,,,,普通铜戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umap5_100,Tstone_40,Udex_20,Uwis_30,,,,,,,,,,1
Unique18_2a,,,,精制铜戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_3a,,,,铜曲内戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_4a,,,,镔铁长戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_5a,,,,鸟纹戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_6a,,,,秦国平周戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_7a,,,,蚕纹铜戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_8a,,,,兽纹铜戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique18_9a,,,,鬼谷长戈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_1a,,,,普通铜矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uap_120,Umap1_100,Tsr_200,,,,,,,,,,,1
Unique19_2a,,,,锁喉枪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_3a,,,,双孔矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_4a,,,,柳叶铜矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_5a,,,,三戈戟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_6a,,,,四棱铜矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_7a,,,,铜吊人矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_8a,,,,吴王夫差矛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique19_9a,,,,破天戟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_1a,,,,普通长钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tcritical_100u,Tsr%_20u,Thr%_20u,Thpsteal_10,,,,,,,,,,1
Unique20_2a,,,,普通长斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_2b,,,,青铜钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_3a,,,,青铜圆銎斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_4a,,,,青铜直銎斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_4b,,,,关头斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_5a,,,,三孔有銎钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_5b,,,,凿脑斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_6a,,,,妇好青铜钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_6b,,,,纣王钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_7a,,,,断水长钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_8a,,,,裂风长斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_8b,,,,亚醜青铜钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique20_9a,,,,武王钺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
Unique21_1a,,,,伐木之斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umap1_50,Tstun_20,Uwis_20,Uknockout_60,,,,,,,,,,1
Unique21_2a,,,,普通战斧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uwudi,,,,,,,,,,,,,1
